1994,Privately held,10
1995,Privately held,8
1996,Privately held,6
1994,Privately held,15
1995,Privately held,18
1996,Privately held,18
1999,Privately held,10
1994,Privately held,16
1995,Privately held,29
1996,Privately held,31
1997,Privately held,24
