1994,Publicly traded,933
1995,Publicly traded,1259
2000,Publicly traded,1712
2001,Publicly traded,1653
2002,Publicly traded,1531
2003,Publicly traded,1738
2004,Publicly traded,1267
2005,Publicly traded,1259
2006,Publicly traded,1010
2007,Publicly traded,887
2008,Publicly traded,1116
2009,Publicly traded,1231
2010,Publicly traded,1281
2011,Publicly traded,1295
2012,Publicly traded,1194
2013,Publicly traded,996
2014,Publicly traded,817
2015,Publicly traded,849
2016,Publicly traded,759
1999,Publicly traded,214
2000,Publicly traded,443
2001,Publicly traded,666
2002,Publicly traded,903
2003,Publicly traded,1108
2004,Publicly traded,1328
2005,Publicly traded,1534
2006,Publicly traded,1583
2011,Publicly traded,2002
2012,Publicly traded,1676
2013,Publicly traded,1550
2014,Publicly traded,1348
2015,Publicly traded,1111
2016,Publicly traded,899
1996,Publicly traded,323
1997,Publicly traded,291
1998,Publicly traded,332
1999,Publicly traded,235
2000,Publicly traded,478
2001,Publicly traded,453
2002,Publicly traded,583
2003,Publicly traded,740
2004,Publicly traded,552
2005,Publicly traded,485
2006,Publicly traded,506
1996,Publicly traded,508
1997,Publicly traded,546
1998,Publicly traded,577
1999,Publicly traded,610
2000,Publicly traded,556
2001,Publicly traded,471
2002,Publicly traded,499
2003,Publicly traded,516
2004,Publicly traded,562
2005,Publicly traded,619
2006,Publicly traded,610
2007,Publicly traded,676
2008,Publicly traded,686
2009,Publicly traded,682
2010,Publicly traded,816
2011,Publicly traded,953
2012,Publicly traded,856
2013,Publicly traded,725
2014,Publicly traded,605
2015,Publicly traded,565
2016,Publicly traded,532
2000,Publicly traded,671
2001,Publicly traded,665
2002,Publicly traded,1127
2003,Publicly traded,1148
2004,Publicly traded,1233
2005,Publicly traded,1554
2006,Publicly traded,1328
2007,Publicly traded,995
2008,Publicly traded,1099
2009,Publicly traded,1164
2010,Publicly traded,1190
2011,Publicly traded,1236
2012,Publicly traded,961
2013,Publicly traded,667
2014,Publicly traded,551
2015,Publicly traded,408
2016,Publicly traded,111
2004,Publicly traded,416
2005,Publicly traded,481
2006,Publicly traded,668
2011,Publicly traded,644
2012,Publicly traded,581
2013,Publicly traded,554
2014,Publicly traded,462
2015,Publicly traded,369
2016,Publicly traded,217
1998,Publicly traded,2159
1999,Publicly traded,2374
2000,Publicly traded,2537
2001,Publicly traded,2516
2002,Publicly traded,2807
2003,Publicly traded,3007
2004,Publicly traded,3207
2005,Publicly traded,3175
2006,Publicly traded,3373
2011,Publicly traded,3522
2012,Publicly traded,3258
2013,Publicly traded,2853
2014,Publicly traded,2494
2015,Publicly traded,1953
2016,Publicly traded,1536
1998,Publicly traded,2581
1999,Publicly traded,2601
2000,Publicly traded,2443
2001,Publicly traded,2497
2002,Publicly traded,2514
2003,Publicly traded,2708
2004,Publicly traded,3405
2005,Publicly traded,4850
2006,Publicly traded,6264
2011,Publicly traded,2520
2012,Publicly traded,2245
2013,Publicly traded,1942
2014,Publicly traded,1544
2015,Publicly traded,1280
2016,Publicly traded,919
1990,Publicly traded,22669
1991,Publicly traded,4313
1992,Publicly traded,4312
1993,Publicly traded,4285
1994,Publicly traded,3931
1995,Publicly traded,4117
1996,Publicly traded,5166
1997,Publicly traded,6367
1998,Publicly traded,
1999,Publicly traded,36002
2000,Publicly traded,3578
1999,Publicly traded,657
2000,Publicly traded,609
2001,Publicly traded,594
2002,Publicly traded,733
2003,Publicly traded,613
2004,Publicly traded,688
2005,Publicly traded,602
2006,Publicly traded,691
2007,Publicly traded,710
2008,Publicly traded,809
2009,Publicly traded,1260
2010,Publicly traded,920
2011,Publicly traded,1053
2012,Publicly traded,780
2013,Publicly traded,750
2014,Publicly traded,718
2015,Publicly traded,640
2016,Publicly traded,665
1996,Publicly traded,802
1997,Publicly traded,1090
1998,Publicly traded,656
1999,Publicly traded,451
2000,Publicly traded,562
2000,Publicly traded,529
2001,Publicly traded,581
2002,Publicly traded,1284
2003,Publicly traded,1251
2004,Publicly traded,1312
2005,Publicly traded,1064
2006,Publicly traded,572
2007,Publicly traded,572
2008,Publicly traded,185
2009,Publicly traded,827
2010,Publicly traded,762
2011,Publicly traded,742
2012,Publicly traded,636
2013,Publicly traded,587
2014,Publicly traded,600
2015,Publicly traded,526
2016,Publicly traded,167
2008,Publicly traded,29
2009,Publicly traded,19
2010,Publicly traded,16
2011,Publicly traded,40
2012,Publicly traded,39
2013,Publicly traded,47
2014,Publicly traded,39
2015,Publicly traded,30
2016,Publicly traded,20
2008,Publicly traded,38
2009,Publicly traded,37
2010,Publicly traded,33
2011,Publicly traded,44
2012,Publicly traded,41
2013,Publicly traded,39
2014,Publicly traded,31
2015,Publicly traded,44
2016,Publicly traded,33
2008,Publicly traded,181
2009,Publicly traded,159
2010,Publicly traded,148
2011,Publicly traded,159
2012,Publicly traded,149
2013,Publicly traded,151
2014,Publicly traded,135
2015,Publicly traded,135
2016,Publicly traded,111
2008,Publicly traded,105
2009,Publicly traded,74
2010,Publicly traded,106
2011,Publicly traded,145
2012,Publicly traded,157
2013,Publicly traded,117
2014,Publicly traded,112
2015,Publicly traded,83
2016,Publicly traded,85
2008,Publicly traded,75
2009,Publicly traded,56
2010,Publicly traded,50
2011,Publicly traded,68
2012,Publicly traded,67
2013,Publicly traded,54
2014,Publicly traded,46
2015,Publicly traded,33
2016,Publicly traded,31
2008,Publicly traded,74
2009,Publicly traded,59
2010,Publicly traded,55
2011,Publicly traded,70
2012,Publicly traded,67
2013,Publicly traded,52
2014,Publicly traded,50
2015,Publicly traded,45
2016,Publicly traded,32
2008,Publicly traded,47
2009,Publicly traded,34
2010,Publicly traded,43
2011,Publicly traded,52
2012,Publicly traded,44
2013,Publicly traded,48
2014,Publicly traded,57
2015,Publicly traded,50
2016,Publicly traded,39
2008,Publicly traded,156
2009,Publicly traded,132
2010,Publicly traded,136
2011,Publicly traded,172
2012,Publicly traded,192
2013,Publicly traded,139
2014,Publicly traded,142
2015,Publicly traded,122
2016,Publicly traded,114
2008,Publicly traded,117
2009,Publicly traded,127
2010,Publicly traded,105
2011,Publicly traded,138
2012,Publicly traded,166
2013,Publicly traded,139
2014,Publicly traded,169
2015,Publicly traded,147
2016,Publicly traded,135
2008,Publicly traded,220
2009,Publicly traded,201
2010,Publicly traded,175
2011,Publicly traded,166
2012,Publicly traded,195
2013,Publicly traded,202
2014,Publicly traded,182
2015,Publicly traded,150
2016,Publicly traded,146
2008,Publicly traded,97
2009,Publicly traded,64
2010,Publicly traded,92
2011,Publicly traded,79
2012,Publicly traded,111
2013,Publicly traded,87
2014,Publicly traded,74
2015,Publicly traded,64
2016,Publicly traded,52
2008,Publicly traded,196
2009,Publicly traded,147
2010,Publicly traded,156
2011,Publicly traded,151
2012,Publicly traded,157
2013,Publicly traded,160
2014,Publicly traded,164
2015,Publicly traded,133
2016,Publicly traded,110
2008,Publicly traded,129
2009,Publicly traded,114
2010,Publicly traded,96
2011,Publicly traded,133
2012,Publicly traded,152
2013,Publicly traded,141
2014,Publicly traded,104
2015,Publicly traded,111
2016,Publicly traded,100
2008,Publicly traded,184
2009,Publicly traded,153
2010,Publicly traded,101
2011,Publicly traded,109
2012,Publicly traded,118
2013,Publicly traded,82
2014,Publicly traded,90
2015,Publicly traded,67
2008,Publicly traded,119
2009,Publicly traded,90
2010,Publicly traded,77
2011,Publicly traded,130
2012,Publicly traded,175
2013,Publicly traded,136
2014,Publicly traded,141
2015,Publicly traded,94
2016,Publicly traded,69
2008,Publicly traded,277
2009,Publicly traded,197
2010,Publicly traded,179
2011,Publicly traded,195
2012,Publicly traded,246
2013,Publicly traded,219
2014,Publicly traded,211
2015,Publicly traded,168
2016,Publicly traded,131
1998,Publicly traded,534
1999,Publicly traded,595
2000,Publicly traded,573
2001,Publicly traded,675
2002,Publicly traded,758
2003,Publicly traded,815
2004,Publicly traded,965
2005,Publicly traded,1095
2006,Publicly traded,1189
2007,Publicly traded,973
2008,Publicly traded,783
2009,Publicly traded,1035
2010,Publicly traded,1211
2011,Publicly traded,1186
2012,Publicly traded,719
2013,Publicly traded,631
2014,Publicly traded,557
2015,Publicly traded,444
2016,Publicly traded,512
2006,Publicly traded,424
2007,Publicly traded,455
2008,Publicly traded,539
2009,Publicly traded,691
2010,Publicly traded,894
2011,Publicly traded,866
2012,Publicly traded,627
2013,Publicly traded,637
2014,Publicly traded,568
2015,Publicly traded,540
2016,Publicly traded,495
2006,Publicly traded,654
2007,Publicly traded,538
2008,Publicly traded,499
2009,Publicly traded,456
2010,Publicly traded,658
2011,Publicly traded,656
2012,Publicly traded,545
2013,Publicly traded,364
2014,Publicly traded,273
2015,Publicly traded,360
2016,Publicly traded,319
1991,Publicly traded,417
1990,Publicly traded,357
1991,Publicly traded,324
1992,Publicly traded,361
1993,Publicly traded,469
1994,Publicly traded,413
1995,Publicly traded,594
1996,Publicly traded,436
1997,Publicly traded,364
1998,Publicly traded,422
1999,Publicly traded,435
2000,Publicly traded,474
2001,Publicly traded,411
2002,Publicly traded,576
2003,Publicly traded,579
2004,Publicly traded,743
2005,Publicly traded,878
2006,Publicly traded,1263
2007,Publicly traded,1229
2008,Publicly traded,1001
2009,Publicly traded,1106
2010,Publicly traded,1208
2011,Publicly traded,1015
2012,Publicly traded,737
2013,Publicly traded,752
2014,Publicly traded,749
2015,Publicly traded,610
2016,Publicly traded,649
2012,Publicly traded,114
2013,Publicly traded,153
2014,Publicly traded,112
2015,Publicly traded,161
2016,Publicly traded,204
2012,Publicly traded,42
2013,Publicly traded,41
2014,Publicly traded,29
2015,Publicly traded,43
2016,Publicly traded,41
1998,Publicly traded,435
1999,Publicly traded,522
2000,Publicly traded,520
2001,Publicly traded,548
2002,Publicly traded,613
2003,Publicly traded,516
2004,Publicly traded,671
2005,Publicly traded,865
2006,Publicly traded,664
2007,Publicly traded,1012
2008,Publicly traded,657
2009,Publicly traded,697
2010,Publicly traded,783
2011,Publicly traded,812
2012,Publicly traded,678
2013,Publicly traded,559
2014,Publicly traded,519
2015,Publicly traded,337
2016,Publicly traded,326
2000,Publicly traded,1422
2001,Publicly traded,1475
2002,Publicly traded,1622
2003,Publicly traded,1109
2004,Publicly traded,703
2005,Publicly traded,674
2006,Publicly traded,587
2007,Publicly traded,516
2008,Publicly traded,255
2009,Publicly traded,30
2004,Publicly traded,908
2005,Publicly traded,1067
2006,Publicly traded,1006
2007,Publicly traded,761
2008,Publicly traded,896
2009,Publicly traded,1421
2010,Publicly traded,1265
2011,Publicly traded,1851
2012,Publicly traded,1645
2013,Publicly traded,1079
2014,Publicly traded,534
2015,Publicly traded,114
2016,Publicly traded,171
2007,Publicly traded,219
2008,Publicly traded,157
2009,Publicly traded,141
2010,Publicly traded,153
2011,Publicly traded,151
2012,Publicly traded,182
2013,Publicly traded,153
2014,Publicly traded,135
2015,Publicly traded,113
2000,Publicly traded,472
2001,Publicly traded,623
2002,Publicly traded,496
2003,Publicly traded,606
2004,Publicly traded,579
2005,Publicly traded,550
2006,Publicly traded,546
2007,Publicly traded,613
2008,Publicly traded,639
2009,Publicly traded,234
2010,Publicly traded,27
2011,Publicly traded,317
2012,Publicly traded,895
2013,Publicly traded,691
2014,Publicly traded,125
2007,Publicly traded,134
2008,Publicly traded,116
2009,Publicly traded,127
2010,Publicly traded,115
2011,Publicly traded,117
2012,Publicly traded,142
2013,Publicly traded,104
2014,Publicly traded,88
2015,Publicly traded,63
2016,Publicly traded,141
2009,Publicly traded,1637
2010,Publicly traded,1973
2011,Publicly traded,2143
2012,Publicly traded,2384
2013,Publicly traded,2782
2014,Publicly traded,2306
2015,Publicly traded,1479
2016,Publicly traded,1298
2009,Publicly traded,383
2010,Publicly traded,554
2011,Publicly traded,806
2012,Publicly traded,910
2013,Publicly traded,775
2014,Publicly traded,659
2015,Publicly traded,595
2016,Publicly traded,503
1996,Publicly traded,360
1997,Publicly traded,384
1998,Publicly traded,518
1999,Publicly traded,349
2000,Publicly traded,452
2001,Publicly traded,755
2002,Publicly traded,1169
2003,Publicly traded,1242
2004,Publicly traded,957
2005,Publicly traded,936
2006,Publicly traded,1049
2006,Publicly traded,2718
2007,Publicly traded,2260
2008,Publicly traded,2280
2009,Publicly traded,2380
2010,Publicly traded,2537
2011,Publicly traded,2612
2012,Publicly traded,2066
2013,Publicly traded,2006
2014,Publicly traded,1856
2015,Publicly traded,1782
2016,Publicly traded,1609
1998,Publicly traded,1437
1999,Publicly traded,1680
2000,Publicly traded,1679
2001,Publicly traded,551
2002,Publicly traded,1551
2003,Publicly traded,1475
2004,Publicly traded,1438
2005,Publicly traded,1710
2006,Publicly traded,1657
2011,Publicly traded,2525
2012,Publicly traded,2682
2013,Publicly traded,2459
2014,Publicly traded,2338
2015,Publicly traded,1887
2016,Publicly traded,1642
1992,Publicly traded,2240
1993,Publicly traded,2141
1994,Publicly traded,2033
1995,Publicly traded,2018
1996,Publicly traded,2315
1997,Publicly traded,2419
1998,Publicly traded,2640
1999,Publicly traded,2970
2000,Publicly traded,3033
2001,Publicly traded,3462
2002,Publicly traded,3644
2003,Publicly traded,3209
2004,Publicly traded,3258
2005,Publicly traded,3430
2006,Publicly traded,3008
2007,Publicly traded,3220
2008,Publicly traded,3647
2009,Publicly traded,4105
2010,Publicly traded,5058
2011,Publicly traded,6635
2012,Publicly traded,5599
2013,Publicly traded,4368
1998,Publicly traded,1196
1999,Publicly traded,1334
2000,Publicly traded,1532
2001,Publicly traded,1463
2002,Publicly traded,1424
2003,Publicly traded,1480
2004,Publicly traded,1433
2005,Publicly traded,1418
2006,Publicly traded,1312
2011,Publicly traded,2241
2012,Publicly traded,1893
2013,Publicly traded,1613
2014,Publicly traded,1423
2015,Publicly traded,1155
2016,Publicly traded,935
1996,Publicly traded,356
1997,Publicly traded,367
1998,Publicly traded,349
1999,Publicly traded,416
2000,Publicly traded,400
2001,Publicly traded,401
2002,Publicly traded,475
2003,Publicly traded,516
2004,Publicly traded,566
2005,Publicly traded,701
2006,Publicly traded,666
2007,Publicly traded,691
2008,Publicly traded,563
2009,Publicly traded,598
2010,Publicly traded,793
2011,Publicly traded,855
2012,Publicly traded,756
2013,Publicly traded,619
2014,Publicly traded,612
2015,Publicly traded,595
2016,Publicly traded,518
1996,Publicly traded,538
1997,Publicly traded,544
1998,Publicly traded,568
1999,Publicly traded,576
2000,Publicly traded,536
2001,Publicly traded,540
2002,Publicly traded,569
2003,Publicly traded,565
2004,Publicly traded,643
2005,Publicly traded,552
2006,Publicly traded,405
2007,Publicly traded,412
2008,Publicly traded,445
2009,Publicly traded,522
2010,Publicly traded,622
2011,Publicly traded,688
2012,Publicly traded,630
2013,Publicly traded,594
2014,Publicly traded,609
2015,Publicly traded,615
2016,Publicly traded,598
2006,Publicly traded,1520
2007,Publicly traded,1520
2008,Publicly traded,1081
2009,Publicly traded,481
2010,Publicly traded,2018
2011,Publicly traded,1839
2012,Publicly traded,1033
2013,Publicly traded,730
2014,Publicly traded,867
2015,Publicly traded,947
2016,Publicly traded,872
1990,Publicly traded,433
1991,Publicly traded,494
1992,Publicly traded,652
1993,Publicly traded,400
1994,Publicly traded,357
1995,Publicly traded,303
2000,Publicly traded,1452
2001,Publicly traded,917
2002,Publicly traded,1548
2003,Publicly traded,1677
2004,Publicly traded,1717
2005,Publicly traded,1238
2006,Publicly traded,1033
2007,Publicly traded,919
2008,Publicly traded,250
2009,Publicly traded,1120
2010,Publicly traded,1374
2011,Publicly traded,1135
2012,Publicly traded,610
2013,Publicly traded,612
2014,Publicly traded,493
2015,Publicly traded,464
2016,Publicly traded,273
1990,Publicly traded,1120
1991,Publicly traded,596
1992,Publicly traded,597
1993,Publicly traded,547
1994,Publicly traded,476
1990,Publicly traded,600
1991,Publicly traded,722
1992,Publicly traded,824
1993,Publicly traded,819
1994,Publicly traded,679
1995,Publicly traded,278
1999,Publicly traded,354
2000,Publicly traded,473
2001,Publicly traded,680
2002,Publicly traded,404
2003,Publicly traded,901
2004,Publicly traded,1012
2005,Publicly traded,1374
2006,Publicly traded,690
2007,Publicly traded,476
2008,Publicly traded,1187
2009,Publicly traded,1199
2010,Publicly traded,1015
2011,Publicly traded,1075
2012,Publicly traded,796
2013,Publicly traded,678
2014,Publicly traded,540
2015,Publicly traded,519
2016,Publicly traded,544
2006,Publicly traded,307
2007,Publicly traded,278
2008,Publicly traded,640
2009,Publicly traded,728
2010,Publicly traded,2342
2011,Publicly traded,1654
2016,Publicly traded,336
2005,Publicly traded,3830
2006,Publicly traded,3338
2007,Publicly traded,3000
2008,Publicly traded,2706
2009,Publicly traded,1897
2010,Publicly traded,3479
2011,Publicly traded,2863
2012,Publicly traded,2334
2013,Publicly traded,2047
2014,Publicly traded,2097
2015,Publicly traded,1998
2016,Publicly traded,1781
2006,Publicly traded,561
2007,Publicly traded,688
2008,Publicly traded,950
2009,Publicly traded,555
2010,Publicly traded,1216
2011,Publicly traded,1455
2012,Publicly traded,1196
2013,Publicly traded,1008
2014,Publicly traded,817
2015,Publicly traded,704
2016,Publicly traded,160
1996,Publicly traded,560
1997,Publicly traded,1128
1998,Publicly traded,437
1999,Publicly traded,513
2000,Publicly traded,571
2001,Publicly traded,503
2002,Publicly traded,472
2003,Publicly traded,461
2004,Publicly traded,522
2005,Publicly traded,706
2006,Publicly traded,703
2007,Publicly traded,657
2008,Publicly traded,654
2009,Publicly traded,661
2010,Publicly traded,748
2011,Publicly traded,868
2012,Publicly traded,734
2013,Publicly traded,575
2014,Publicly traded,471
2015,Publicly traded,417
2016,Publicly traded,349
2000,Publicly traded,468
2001,Publicly traded,405
2002,Publicly traded,1287
2003,Publicly traded,1143
2004,Publicly traded,920
2005,Publicly traded,935
2006,Publicly traded,568
2007,Publicly traded,645
2008,Publicly traded,147
2009,Publicly traded,179
2010,Publicly traded,500
2011,Publicly traded,528
2012,Publicly traded,393
2013,Publicly traded,374
2014,Publicly traded,404
2015,Publicly traded,217
1996,Publicly traded,1170
1997,Publicly traded,1268
1998,Publicly traded,1850
1999,Publicly traded,1464
2000,Publicly traded,1642
1993,Publicly traded,275
1994,Publicly traded,133
2000,Publicly traded,256
2001,Publicly traded,694
2002,Publicly traded,766
2003,Publicly traded,865
2004,Publicly traded,957
2005,Publicly traded,658
2006,Publicly traded,588
2007,Publicly traded,484
2008,Publicly traded,123
2009,Publicly traded,136
2010,Publicly traded,699
2011,Publicly traded,578
2012,Publicly traded,420
2013,Publicly traded,351
2014,Publicly traded,525
2015,Publicly traded,433
2016,Publicly traded,186
1993,Publicly traded,53
1994,Publicly traded,203
1997,Publicly traded,5695
1998,Publicly traded,1138
1999,Publicly traded,1143
2000,Publicly traded,1440
2001,Publicly traded,1575
2005,Publicly traded,
2006,Publicly traded,
2007,Publicly traded,
2008,Publicly traded,
2009,Publicly traded,
2010,Publicly traded,
2011,Publicly traded,12918
2012,Publicly traded,11202
2013,Publicly traded,8991
2014,Publicly traded,7649
2015,Publicly traded,6850
2016,Publicly traded,6473
2000,Publicly traded,221
2001,Publicly traded,358
2002,Publicly traded,478
2003,Publicly traded,433
2004,Publicly traded,609
2005,Publicly traded,833
2006,Publicly traded,664
2007,Publicly traded,565
2008,Publicly traded,610
2009,Publicly traded,568
2010,Publicly traded,750
2011,Publicly traded,947
2012,Publicly traded,829
2013,Publicly traded,733
2014,Publicly traded,231
2015,Publicly traded,29
1998,Publicly traded,2653
1999,Publicly traded,2702
2000,Publicly traded,2623
2001,Publicly traded,2561
2002,Publicly traded,2445
2003,Publicly traded,2527
2004,Publicly traded,2497
2005,Publicly traded,2493
2006,Publicly traded,2465
2011,Publicly traded,2245
2012,Publicly traded,1961
2013,Publicly traded,1703
2014,Publicly traded,1573
2015,Publicly traded,1378
2016,Publicly traded,1190
2004,Publicly traded,296
2005,Publicly traded,318
2006,Publicly traded,267
2007,Publicly traded,238
2008,Publicly traded,84
2009,Publicly traded,150
2010,Publicly traded,518
2011,Publicly traded,2049
2012,Publicly traded,1976
2013,Publicly traded,1869
2014,Publicly traded,1583
2015,Publicly traded,1437
2016,Publicly traded,156
2000,Publicly traded,316
2001,Publicly traded,321
2002,Publicly traded,480
2003,Publicly traded,1356
2004,Publicly traded,764
2005,Publicly traded,806
2006,Publicly traded,730
2007,Publicly traded,495
2008,Publicly traded,128
2009,Publicly traded,613
2010,Publicly traded,893
2011,Publicly traded,1016
2012,Publicly traded,598
2013,Publicly traded,539
2014,Publicly traded,444
2015,Publicly traded,342
2016,Publicly traded,234
1996,Publicly traded,484
1997,Publicly traded,418
1998,Publicly traded,485
1999,Publicly traded,577
2000,Publicly traded,599
2001,Publicly traded,521
2002,Publicly traded,436
2003,Publicly traded,460
2004,Publicly traded,472
2005,Publicly traded,591
2006,Publicly traded,601
2007,Publicly traded,571
2008,Publicly traded,509
2009,Publicly traded,464
2010,Publicly traded,593
2011,Publicly traded,755
2012,Publicly traded,670
2013,Publicly traded,518
2014,Publicly traded,444
2015,Publicly traded,414
2016,Publicly traded,372
1996,Publicly traded,253
1997,Publicly traded,256
1998,Publicly traded,277
1999,Publicly traded,296
2000,Publicly traded,345
2001,Publicly traded,390
2002,Publicly traded,422
2003,Publicly traded,481
2004,Publicly traded,486
2005,Publicly traded,501
2006,Publicly traded,425
2007,Publicly traded,399
2008,Publicly traded,429
2009,Publicly traded,433
2010,Publicly traded,495
2011,Publicly traded,494
2012,Publicly traded,384
2013,Publicly traded,317
2014,Publicly traded,297
2015,Publicly traded,295
2016,Publicly traded,248
2004,Publicly traded,274
2005,Publicly traded,236
2006,Publicly traded,321
2007,Publicly traded,184
2008,Publicly traded,247
2009,Publicly traded,196
2010,Publicly traded,221
2011,Publicly traded,346
2012,Publicly traded,265
2013,Publicly traded,214
2014,Publicly traded,174
2015,Publicly traded,123
2016,Publicly traded,76
2000,Publicly traded,164
2001,Publicly traded,215
2002,Publicly traded,622
2003,Publicly traded,562
2004,Publicly traded,472
2005,Publicly traded,559
2006,Publicly traded,501
2007,Publicly traded,334
2008,Publicly traded,404
2009,Publicly traded,448
2010,Publicly traded,453
2011,Publicly traded,453
2012,Publicly traded,402
2013,Publicly traded,352
2014,Publicly traded,324
2015,Publicly traded,247
2016,Publicly traded,173
1990,Publicly traded,400
1991,Publicly traded,377
1992,Publicly traded,408
1993,Publicly traded,405
1994,Publicly traded,355
1995,Publicly traded,245
2000,Publicly traded,455
2001,Publicly traded,491
2002,Publicly traded,1058
2003,Publicly traded,1061
2004,Publicly traded,573
2005,Publicly traded,765
2006,Publicly traded,611
2007,Publicly traded,315
2008,Publicly traded,131
2009,Publicly traded,487
2010,Publicly traded,550
2011,Publicly traded,501
2012,Publicly traded,334
2013,Publicly traded,292
2014,Publicly traded,232
2015,Publicly traded,63
2009,Publicly traded,96
2010,Publicly traded,79
2011,Publicly traded,93
2012,Publicly traded,120
2013,Publicly traded,99
2014,Publicly traded,77
2015,Publicly traded,71
2016,Publicly traded,44
1996,Publicly traded,462
1997,Publicly traded,499
1998,Publicly traded,486
1999,Publicly traded,454
2000,Publicly traded,458
2001,Publicly traded,419
2002,Publicly traded,421
2003,Publicly traded,907
2004,Publicly traded,592
2005,Publicly traded,713
2006,Publicly traded,743
2007,Publicly traded,787
2008,Publicly traded,939
2009,Publicly traded,1075
2010,Publicly traded,1284
2011,Publicly traded,1264
2012,Publicly traded,885
2013,Publicly traded,553
2014,Publicly traded,448
2015,Publicly traded,422
2016,Publicly traded,370
1992,Publicly traded,2199
1993,Publicly traded,2119
1994,Publicly traded,2242
1995,Publicly traded,2396
1996,Publicly traded,2548
1997,Publicly traded,2784
1998,Publicly traded,2819
1999,Publicly traded,2827
2000,Publicly traded,3091
2001,Publicly traded,6324
2002,Publicly traded,4231
2003,Publicly traded,393
2004,Publicly traded,350
2005,Publicly traded,292
2006,Publicly traded,301
2007,Publicly traded,304
2008,Publicly traded,273
2009,Publicly traded,310
2010,Publicly traded,333
2011,Publicly traded,521
2012,Publicly traded,467
2013,Publicly traded,373
2007,Publicly traded,172
2008,Publicly traded,176
2009,Publicly traded,121
2010,Publicly traded,115
2011,Publicly traded,129
2012,Publicly traded,119
2013,Publicly traded,86
2014,Publicly traded,89
2015,Publicly traded,25
2003,Publicly traded,2125
2004,Publicly traded,2668
2005,Publicly traded,3347
2006,Publicly traded,3868
2007,Publicly traded,2923
2008,Publicly traded,2713
2009,Publicly traded,2665
2010,Publicly traded,2517
2011,Publicly traded,3905
2012,Publicly traded,3421
2013,Publicly traded,3592
2014,Publicly traded,2739
2015,Publicly traded,1991
2016,Publicly traded,462
1996,Publicly traded,482
1997,Publicly traded,498
1998,Publicly traded,433
1999,Publicly traded,488
2000,Publicly traded,566
2001,Publicly traded,591
2002,Publicly traded,715
2003,Publicly traded,757
2004,Publicly traded,812
2005,Publicly traded,968
2006,Publicly traded,933
2007,Publicly traded,902
2008,Publicly traded,889
2009,Publicly traded,927
2010,Publicly traded,1032
2011,Publicly traded,1046
2012,Publicly traded,905
2013,Publicly traded,672
2014,Publicly traded,557
2015,Publicly traded,607
2016,Publicly traded,541
1996,Publicly traded,287
1997,Publicly traded,264
1998,Publicly traded,205
1999,Publicly traded,253
2000,Publicly traded,337
2001,Publicly traded,372
2002,Publicly traded,419
2003,Publicly traded,432
2004,Publicly traded,540
2005,Publicly traded,578
2006,Publicly traded,577
2007,Publicly traded,598
2008,Publicly traded,611
2009,Publicly traded,648
2010,Publicly traded,802
2011,Publicly traded,568
2012,Publicly traded,414
2013,Publicly traded,249
2014,Publicly traded,218
2015,Publicly traded,212
2016,Publicly traded,126
2012,Publicly traded,701
2013,Publicly traded,475
2014,Publicly traded,472
2015,Publicly traded,139
2016,Publicly traded,194
2006,Publicly traded,238
2007,Publicly traded,294
2008,Publicly traded,283
2009,Publicly traded,234
2010,Publicly traded,523
2011,Publicly traded,633
2012,Publicly traded,314
2013,Publicly traded,222
2014,Publicly traded,97
2009,Publicly traded,1518
2010,Publicly traded,1990
2011,Publicly traded,1763
2012,Publicly traded,1215
2013,Publicly traded,897
2014,Publicly traded,780
2015,Publicly traded,611
2016,Publicly traded,191
2001,Publicly traded,103
2002,Publicly traded,171
2003,Publicly traded,116
2004,Publicly traded,108
2005,Publicly traded,425
2006,Publicly traded,394
2007,Publicly traded,351
2008,Publicly traded,373
2009,Publicly traded,669
2010,Publicly traded,845
2011,Publicly traded,732
2012,Publicly traded,475
2013,Publicly traded,345
2014,Publicly traded,323
2015,Publicly traded,369
2016,Publicly traded,398
1999,Publicly traded,404
2000,Publicly traded,557
2001,Publicly traded,883
2002,Publicly traded,904
2003,Publicly traded,920
2004,Publicly traded,1078
2005,Publicly traded,728
2006,Publicly traded,546
2007,Publicly traded,303
2008,Publicly traded,660
2009,Publicly traded,702
2010,Publicly traded,701
2011,Publicly traded,892
2012,Publicly traded,836
2013,Publicly traded,743
2014,Publicly traded,681
2015,Publicly traded,576
2016,Publicly traded,587
2007,Publicly traded,56
2008,Publicly traded,66
2009,Publicly traded,57
2010,Publicly traded,68
2011,Publicly traded,93
2012,Publicly traded,118
2013,Publicly traded,72
2014,Publicly traded,72
2015,Publicly traded,58
2016,Publicly traded,45
2009,Publicly traded,838
2010,Publicly traded,893
2011,Publicly traded,908
2012,Publicly traded,611
2013,Publicly traded,471
2014,Publicly traded,521
2015,Publicly traded,509
2016,Publicly traded,478
2009,Publicly traded,424
2010,Publicly traded,747
2011,Publicly traded,1019
2012,Publicly traded,899
2013,Publicly traded,778
2014,Publicly traded,633
2015,Publicly traded,646
2016,Publicly traded,436
2007,Publicly traded,153
2008,Publicly traded,273
2009,Publicly traded,234
2010,Publicly traded,235
2011,Publicly traded,198
2012,Publicly traded,180
2013,Publicly traded,127
2014,Publicly traded,118
2015,Publicly traded,118
2016,Publicly traded,78
1990,Publicly traded,78
1991,Publicly traded,77
1992,Publicly traded,531
1993,Publicly traded,634
1994,Publicly traded,469
